rcID,lsoa11cd,distance
RC_EW_2834,E01006763,17421
RC_EW_2834,E01006764,16534
RC_EW_2834,E01006765,17003
RC_EW_2834,E01006766,15012
RC_EW_2834,E01006767,15491
RC_EW_2834,E01006768,17571
RC_EW_2834,E01006769,21151
RC_EW_2834,E01006770,22166
RC_EW_2834,E01006771,23475
RC_EW_2834,E01006772,22695
RC_EW_2834,E01006773,20191
RC_EW_2834,E01006774,21220
RC_EW_2834,E01006775,21964
RC_EW_2834,E01006776,13593
RC_EW_2834,E01006778,13776
RC_EW_2834,E01006779,12728
RC_EW_2834,E01006780,17576
RC_EW_2834,E01006781,17421
RC_EW_2834,E01006782,16879
RC_EW_2834,E01006783,17134
RC_EW_2834,E01006784,17216
RC_EW_2834,E01006785,16399
RC_EW_2834,E01006786,17282
RC_EW_2834,E01006787,16839
RC_EW_2834,E01006788,16008
RC_EW_2834,E01006790,15439
RC_EW_2834,E01006791,15539
RC_EW_2834,E01006792,21918
RC_EW_2834,E01006793,22838
RC_EW_2834,E01006794,22930
RC_EW_2834,E01006795,23081
RC_EW_2834,E01006796,21214
RC_EW_2834,E01006797,23706
RC_EW_2834,E01006798,23385
RC_EW_2834,E01006799,22210
RC_EW_2834,E01006800,21589
RC_EW_2834,E01006801,22059
RC_EW_2834,E01006802,34758
RC_EW_2834,E01006803,34781
RC_EW_2834,E01006804,34830
RC_EW_2834,E01006805,36755
RC_EW_2834,E01006806,33667
RC_EW_2834,E01006807,33027
RC_EW_2834,E01006808,36108
RC_EW_2834,E01006809,35807
RC_EW_2834,E01006810,32481
RC_EW_2834,E01006811,32352
RC_EW_2834,E01006812,33585
RC_EW_2834,E01006813,34264
RC_EW_2834,E01006814,32450
RC_EW_2834,E01006815,33040
RC_EW_2834,E01006816,35880
RC_EW_2834,E01006817,35133
RC_EW_2834,E01006818,34818
RC_EW_2834,E01006819,34998
RC_EW_2834,E01006820,35200
RC_EW_2834,E01006821,35350
RC_EW_2834,E01006822,29696
RC_EW_2834,E01006823,27821
RC_EW_2834,E01006824,29062
RC_EW_2834,E01006825,27974
RC_EW_2834,E01006826,29425
RC_EW_2834,E01006827,33840
RC_EW_2834,E01006828,29741
RC_EW_2834,E01006829,30965
RC_EW_2834,E01006830,30885
RC_EW_2834,E01006831,32130
RC_EW_2834,E01006832,31199
RC_EW_2834,E01006833,31277
RC_EW_2834,E01006834,31027
RC_EW_2834,E01006835,32072
RC_EW_2834,E01006836,37094
RC_EW_2834,E01006837,34919
RC_EW_2834,E01006838,35083
RC_EW_2834,E01006839,37328
RC_EW_2834,E01006840,35709
RC_EW_2834,E01006841,34951
RC_EW_2834,E01006842,36666
RC_EW_2834,E01006843,34077
RC_EW_2834,E01006844,36850
RC_EW_2834,E01006845,36032
RC_EW_2834,E01006846,35335
RC_EW_2834,E01006847,35502
RC_EW_2834,E01006848,36284
RC_EW_2834,E01006849,30986
RC_EW_2834,E01006850,31628
RC_EW_2834,E01006851,30562
RC_EW_2834,E01006852,31813
RC_EW_2834,E01006853,31194
RC_EW_2834,E01006854,31697
RC_EW_2834,E01006855,31311
RC_EW_2834,E01006856,48308
RC_EW_2834,E01006857,42935
RC_EW_2834,E01006858,44921
RC_EW_2834,E01006859,40044
RC_EW_2834,E01006860,44571
RC_EW_2834,E01006861,44691
RC_EW_2834,E01006862,44471
RC_EW_2834,E01006863,40071
RC_EW_2834,E01006864,39823
RC_EW_2834,E01006865,38171
RC_EW_2834,E01006866,38290
RC_EW_2834,E01006867,39699
RC_EW_2834,E01006868,38734
RC_EW_2834,E01006869,38310
RC_EW_2834,E01006870,31435
RC_EW_2834,E01006871,36702
RC_EW_2834,E01006872,36050
RC_EW_2834,E01006873,32300
RC_EW_2834,E01006874,36344
RC_EW_2834,E01006875,36652
RC_EW_2834,E01006876,30000
RC_EW_2834,E01006877,30330
RC_EW_2834,E01006878,31070
RC_EW_2834,E01006879,30349
RC_EW_2834,E01006880,30635
RC_EW_2834,E01006881,30955
RC_EW_2834,E01006882,30616
RC_EW_2834,E01006883,32438
RC_EW_2834,E01006884,29340
RC_EW_2834,E01006885,31719
RC_EW_2834,E01006886,33208
RC_EW_2834,E01006887,31388
RC_EW_2834,E01006888,30868
RC_EW_2834,E01006889,30395
RC_EW_2834,E01006890,32937
RC_EW_2834,E01006891,28544
RC_EW_2834,E01006892,32869
RC_EW_2834,E01006893,32169
RC_EW_2834,E01006894,31626
RC_EW_2834,E01006895,31624
RC_EW_2834,E01006896,34785
RC_EW_2834,E01006897,36282
RC_EW_2834,E01006898,34455
RC_EW_2834,E01006899,37901
RC_EW_2834,E01006900,36678
RC_EW_2834,E01006901,34854
RC_EW_2834,E01006903,31713
RC_EW_2834,E01006904,31414
RC_EW_2834,E01006905,34211
RC_EW_2834,E01006906,31963
RC_EW_2834,E01006907,34383
RC_EW_2834,E01006908,33706
RC_EW_2834,E01006909,33585
RC_EW_2834,E01006910,32387
RC_EW_2834,E01006911,33385
RC_EW_2834,E01006912,33912
RC_EW_2834,E01006913,33191
RC_EW_2834,E01006914,26660
RC_EW_2834,E01006915,30170
RC_EW_2834,E01006916,29363
RC_EW_2834,E01006917,28760
RC_EW_2834,E01006918,30117
RC_EW_2834,E01006919,30280
RC_EW_2834,E01006920,35227
RC_EW_2834,E01006921,35367
RC_EW_2834,E01006922,35398
RC_EW_2834,E01006923,34254
RC_EW_2834,E01006924,34526
RC_EW_2834,E01006925,36757
RC_EW_2834,E01006926,36877
RC_EW_2834,E01006927,36015
RC_EW_2834,E01006928,38984
RC_EW_2834,E01006929,38690
RC_EW_2834,E01006930,38522
RC_EW_2834,E01006931,38198
RC_EW_2834,E01006932,37622
RC_EW_2834,E01006933,37999
RC_EW_2834,E01006934,39662
RC_EW_2834,E01006935,39013
RC_EW_2834,E01006936,22730
RC_EW_2834,E01006937,21654
RC_EW_2834,E01006938,22943
RC_EW_2834,E01006939,21261
RC_EW_2834,E01006940,21688
RC_EW_2834,E01006941,21117
RC_EW_2834,E01006942,21020
RC_EW_2834,E01006943,21624
RC_EW_2834,E01006944,44840
RC_EW_2834,E01006945,44258
RC_EW_2834,E01006946,47067
RC_EW_2834,E01006947,47481
RC_EW_2834,E01006948,46240
RC_EW_2834,E01006949,45701
RC_EW_2834,E01006950,44558
RC_EW_2834,E01006951,42706
RC_EW_2834,E01006952,18411
RC_EW_2834,E01006953,18072
RC_EW_2834,E01006954,20278
RC_EW_2834,E01006955,19823
RC_EW_2834,E01006956,19470
RC_EW_2834,E01006957,18769
RC_EW_2834,E01006958,19891
RC_EW_2834,E01006959,19399
RC_EW_2834,E01006960,15295
RC_EW_2834,E01006961,14523
RC_EW_2834,E01006962,14771
RC_EW_2834,E01006963,14492
RC_EW_2834,E01006964,16131
RC_EW_2834,E01006965,15864
RC_EW_2834,E01006966,15796
RC_EW_2834,E01006967,15126
RC_EW_2834,E01006968,42795
RC_EW_2834,E01006969,43902
RC_EW_2834,E01006970,42916
RC_EW_2834,E01006971,40116
RC_EW_2834,E01006972,41633
RC_EW_2834,E01006973,39901
RC_EW_2834,E01006974,39095
RC_EW_2834,E01006976,19301
RC_EW_2834,E01006977,19392
RC_EW_2834,E01006978,19029
RC_EW_2834,E01006979,20164
RC_EW_2834,E01006980,20389
RC_EW_2834,E01006981,18796
RC_EW_2834,E01006982,19854
RC_EW_2834,E01006983,19653
RC_EW_2834,E01006984,19552
RC_EW_2834,E01006985,33588
RC_EW_2834,E01006986,33265
RC_EW_2834,E01006987,32535
RC_EW_2834,E01006988,30926
RC_EW_2834,E01006989,33213
RC_EW_2834,E01006990,31806
RC_EW_2834,E01006991,32259
RC_EW_2834,E01006992,31027
RC_EW_2834,E01006993,32563
RC_EW_2834,E01006994,40836
RC_EW_2834,E01006995,41247
RC_EW_2834,E01006996,41097
RC_EW_2834,E01006997,40735
RC_EW_2834,E01006998,40607
RC_EW_2834,E01006999,40656
RC_EW_2834,E01007000,40957
RC_EW_2834,E01007001,40132
RC_EW_2834,E01007002,41268
RC_EW_2834,E01007003,17426
RC_EW_2834,E01007004,18991
RC_EW_2834,E01007005,19867
RC_EW_2834,E01007006,17886
RC_EW_2834,E01007007,15534
RC_EW_2834,E01007008,16745
RC_EW_2834,E01007009,20809
RC_EW_2834,E01007010,14598
RC_EW_2834,E01007011,18656
RC_EW_2834,E01007012,17695
RC_EW_2834,E01007013,18077
RC_EW_2834,E01007014,18293
RC_EW_2834,E01007016,18656
RC_EW_2834,E01007017,18073
RC_EW_2834,E01007019,17003
RC_EW_2834,E01007020,22174
RC_EW_2834,E01007021,21440
RC_EW_2834,E01007022,23102
RC_EW_2834,E01007023,22205
RC_EW_2834,E01007024,21726
RC_EW_2834,E01007025,21474
RC_EW_2834,E01007026,21235
RC_EW_2834,E01007027,27400
RC_EW_2834,E01007028,48808
RC_EW_2834,E01007029,48375
RC_EW_2834,E01007030,49546
RC_EW_2834,E01007031,44881
RC_EW_2834,E01007032,47013
RC_EW_2834,E01007033,47546
RC_EW_2834,E01007034,43318
RC_EW_2834,E01007035,43325
RC_EW_2834,E01007036,47275
RC_EW_2834,E01007037,23331
RC_EW_2834,E01007038,24101
RC_EW_2834,E01007039,22746
RC_EW_2834,E01007040,24536
RC_EW_2834,E01007041,19501
RC_EW_2834,E01007042,25980
RC_EW_2834,E01007043,20409
RC_EW_2834,E01007044,21233
RC_EW_2834,E01007045,19982
RC_EW_2834,E01007046,18974
RC_EW_2834,E01007047,17576
RC_EW_2834,E01007048,18671
RC_EW_2834,E01007049,17630
RC_EW_2834,E01007050,17184
RC_EW_2834,E01007051,17236
RC_EW_2834,E01007052,16163
RC_EW_2834,E01007053,19917
RC_EW_2834,E01007054,19842
RC_EW_2834,E01007055,42240
RC_EW_2834,E01007056,41730
RC_EW_2834,E01007057,42739
RC_EW_2834,E01007058,41609
RC_EW_2834,E01007059,41688
RC_EW_2834,E01007060,40830
RC_EW_2834,E01007061,41624
RC_EW_2834,E01007062,42613
RC_EW_2834,E01007063,42087
RC_EW_2834,E01007064,42719
RC_EW_2834,E01007065,21827
RC_EW_2834,E01007066,22168
RC_EW_2834,E01007067,25986
RC_EW_2834,E01007068,26107
RC_EW_2834,E01007069,24818
RC_EW_2834,E01007070,24620
RC_EW_2834,E01007071,23576
RC_EW_2834,E01007072,23387
RC_EW_2834,E01007073,22724
RC_EW_2834,E01007074,22529
RC_EW_2834,E01007075,30296
RC_EW_2834,E01007076,26921
RC_EW_2834,E01007077,29793
RC_EW_2834,E01007078,30301
RC_EW_2834,E01007079,31931
RC_EW_2834,E01007080,30845
RC_EW_2834,E01007081,30875
RC_EW_2834,E01007082,30231
RC_EW_2834,E01007083,20543
RC_EW_2834,E01007084,20662
RC_EW_2834,E01007085,20605
RC_EW_2834,E01007086,19802
RC_EW_2834,E01007087,20530
RC_EW_2834,E01007088,19695
RC_EW_2834,E01007089,19880
RC_EW_2834,E01007090,19878
RC_EW_2834,E01007091,22174
RC_EW_2834,E01007092,21305
RC_EW_2834,E01007095,24136
RC_EW_2834,E01007096,24238
RC_EW_2834,E01007097,24349
RC_EW_2834,E01007098,24692
RC_EW_2834,E01007099,23141
RC_EW_2834,E01007100,25691
RC_EW_2834,E01007101,24429
RC_EW_2834,E01007102,20042
RC_EW_2834,E01007103,20072
RC_EW_2834,E01007104,20628
RC_EW_2834,E01007105,20634
RC_EW_2834,E01007106,21022
RC_EW_2834,E01007107,20364
RC_EW_2834,E01007108,20491
RC_EW_2834,E01007109,20489
RC_EW_2834,E01007110,13205
RC_EW_2834,E01007111,14493
RC_EW_2834,E01007112,14579
RC_EW_2834,E01007113,14039
RC_EW_2834,E01007114,14775
RC_EW_2834,E01007115,14139
RC_EW_2834,E01007116,13819
RC_EW_2834,E01007117,13930
RC_EW_2834,E01007118,13019
RC_EW_2834,E01007119,4042
RC_EW_2834,E01007120,3421
RC_EW_2834,E01007121,4341
RC_EW_2834,E01007122,4568
RC_EW_2834,E01007123,4192
RC_EW_2834,E01007124,4184
RC_EW_2834,E01007125,4689
RC_EW_2834,E01007126,7172
RC_EW_2834,E01007127,7429
RC_EW_2834,E01007128,7719
RC_EW_2834,E01007129,7358
RC_EW_2834,E01007130,7699
RC_EW_2834,E01007131,10423
RC_EW_2834,E01007133,6172
RC_EW_2834,E01007135,14994
RC_EW_2834,E01007136,15382
RC_EW_2834,E01007137,15039
RC_EW_2834,E01007138,15313
RC_EW_2834,E01007139,15345
RC_EW_2834,E01007140,14676
RC_EW_2834,E01007141,14341
RC_EW_2834,E01007142,14979
RC_EW_2834,E01007143,15631
RC_EW_2834,E01007144,13721
RC_EW_2834,E01007145,13218
RC_EW_2834,E01007146,12932
RC_EW_2834,E01007147,13404
RC_EW_2834,E01007148,16376
RC_EW_2834,E01007149,15405
RC_EW_2834,E01007150,16583
RC_EW_2834,E01007151,12644
RC_EW_2834,E01007152,13177
RC_EW_2834,E01007153,13290
RC_EW_2834,E01007154,12146
RC_EW_2834,E01007155,6878
RC_EW_2834,E01007156,6503
RC_EW_2834,E01007157,4589
RC_EW_2834,E01007158,5383
RC_EW_2834,E01007159,4570
RC_EW_2834,E01007160,6359
RC_EW_2834,E01007161,3467
RC_EW_2834,E01007162,4397
RC_EW_2834,E01007163,4534
RC_EW_2834,E01007164,19948
RC_EW_2834,E01007165,19832
RC_EW_2834,E01007166,19438
RC_EW_2834,E01007167,19121
RC_EW_2834,E01007168,19777
RC_EW_2834,E01007169,19251
RC_EW_2834,E01007170,16286
RC_EW_2834,E01007171,19615
RC_EW_2834,E01007172,16251
RC_EW_2834,E01007173,9866
RC_EW_2834,E01007174,10085
RC_EW_2834,E01007175,10416
RC_EW_2834,E01007176,11241
RC_EW_2834,E01007177,9221
RC_EW_2834,E01007178,10818
RC_EW_2834,E01007179,10206
RC_EW_2834,E01007180,9646
RC_EW_2834,E01007181,9109
RC_EW_2834,E01007182,10894
RC_EW_2834,E01007183,7679
RC_EW_2834,E01007184,8660
RC_EW_2834,E01007185,9062
RC_EW_2834,E01007186,15504
RC_EW_2834,E01007187,11647
RC_EW_2834,E01007188,9430
RC_EW_2834,E01007189,10231
RC_EW_2834,E01007190,12852
RC_EW_2834,E01007191,11431
RC_EW_2834,E01007192,9939
RC_EW_2834,E01007193,5901
RC_EW_2834,E01007194,5350
RC_EW_2834,E01007195,3256
RC_EW_2834,E01007196,6985
RC_EW_2834,E01007197,6030
RC_EW_2834,E01007198,6964
RC_EW_2834,E01007199,3753
RC_EW_2834,E01007200,3850
RC_EW_2834,E01007201,4691
RC_EW_2834,E01007202,6210
RC_EW_2834,E01007203,2488
RC_EW_2834,E01007204,4739
RC_EW_2834,E01007205,2555
RC_EW_2834,E01007206,1348
RC_EW_2834,E01007207,1057
RC_EW_2834,E01007208,607
RC_EW_2834,E01007209,1504
RC_EW_2834,E01007210,4480
RC_EW_2834,E01007211,7187
RC_EW_2834,E01007212,6980
RC_EW_2834,E01007213,6907
RC_EW_2834,E01007214,7104
RC_EW_2834,E01007215,9057
RC_EW_2834,E01007216,8128
RC_EW_2834,E01007217,7672
RC_EW_2834,E01007218,8491
RC_EW_2834,E01007219,8567
RC_EW_2834,E01007220,9239
RC_EW_2834,E01007221,480
RC_EW_2834,E01007222,1423
RC_EW_2834,E01007223,2121
RC_EW_2834,E01007224,1850
RC_EW_2834,E01007225,782
RC_EW_2834,E01007226,758
RC_EW_2834,E01007227,1177
RC_EW_2834,E01007228,1074
RC_EW_2834,E01007229,8075
RC_EW_2834,E01007230,8978
RC_EW_2834,E01007231,8423
RC_EW_2834,E01007232,9049
RC_EW_2834,E01007233,8777
RC_EW_2834,E01007234,9517
RC_EW_2834,E01007235,7797
RC_EW_2834,E01007236,8519
RC_EW_2834,E01007237,7898
RC_EW_2834,E01007238,8655
RC_EW_2834,E01007239,7141
RC_EW_2834,E01007240,6244
RC_EW_2834,E01007241,6280
RC_EW_2834,E01007242,6475
RC_EW_2834,E01007243,7054
RC_EW_2834,E01007244,7489
RC_EW_2834,E01007245,7381
RC_EW_2834,E01007246,5385
RC_EW_2834,E01007247,7469
RC_EW_2834,E01007248,8152
RC_EW_2834,E01007249,4156
RC_EW_2834,E01007250,7250
RC_EW_2834,E01007251,4354
RC_EW_2834,E01007252,6743
RC_EW_2834,E01007253,7646
RC_EW_2834,E01007254,8252
RC_EW_2834,E01007255,5839
RC_EW_2834,E01007256,5901
RC_EW_2834,E01007257,3795
RC_EW_2834,E01007258,4458
RC_EW_2834,E01007259,4651
RC_EW_2834,E01007260,5676
RC_EW_2834,E01007261,5479
RC_EW_2834,E01007262,6396
RC_EW_2834,E01007263,5419
RC_EW_2834,E01007264,4381
RC_EW_2834,E01007265,3344
RC_EW_2834,E01007266,4547
RC_EW_2834,E01007267,3699
RC_EW_2834,E01007268,3974
RC_EW_2834,E01007269,7929
RC_EW_2834,E01007270,17616
RC_EW_2834,E01007271,7337
RC_EW_2834,E01007272,7967
RC_EW_2834,E01007273,8660
RC_EW_2834,E01007274,8996
RC_EW_2834,E01007275,8007
RC_EW_2834,E01007276,7441
RC_EW_2834,E01007277,8741
RC_EW_2834,E01007278,8216
RC_EW_2834,E01007279,7766
RC_EW_2834,E01007280,7249
RC_EW_2834,E01007281,6929
RC_EW_2834,E01007282,7587
RC_EW_2834,E01007283,7314
RC_EW_2834,E01007284,8513
RC_EW_2834,E01007285,7448
RC_EW_2834,E01007286,6530
RC_EW_2834,E01007287,7217
RC_EW_2834,E01007288,8334
RC_EW_2834,E01007289,16238
RC_EW_2834,E01007290,11270
RC_EW_2834,E01007291,8988
RC_EW_2834,E01007292,10478
RC_EW_2834,E01007293,9557
RC_EW_2834,E01007294,10351
RC_EW_2834,E01007295,10782
RC_EW_2834,E01007296,10369
RC_EW_2834,E01007297,1364
RC_EW_2834,E01007298,2750
RC_EW_2834,E01007299,2100
RC_EW_2834,E01007300,3767
RC_EW_2834,E01007301,2248
RC_EW_2834,E01007302,2957
RC_EW_2834,E01007303,4170
RC_EW_2834,E01007304,4711
RC_EW_2834,E01007305,2012
RC_EW_2834,E01007306,1522
RC_EW_2834,E01007307,7036
RC_EW_2834,E01007308,6435
RC_EW_2834,E01007309,4741
RC_EW_2834,E01007310,7067
RC_EW_2834,E01007311,6019
RC_EW_2834,E01007312,5872
RC_EW_2834,E01007313,5518
RC_EW_2834,E01007314,8345
RC_EW_2834,E01007315,4944
RC_EW_2834,E01007316,6401
RC_EW_2834,E01012367,50039
RC_EW_2834,E01012368,51310
RC_EW_2834,E01012369,51470
RC_EW_2834,E01012370,50697
RC_EW_2834,E01012371,42919
RC_EW_2834,E01012372,41183
RC_EW_2834,E01012373,45618
RC_EW_2834,E01012374,31151
RC_EW_2834,E01012375,33388
RC_EW_2834,E01012376,31139
RC_EW_2834,E01012377,31078
RC_EW_2834,E01012378,31099
RC_EW_2834,E01012379,50848
RC_EW_2834,E01012380,31458
RC_EW_2834,E01012381,47201
RC_EW_2834,E01012382,47670
RC_EW_2834,E01012383,45508
RC_EW_2834,E01012384,45716
RC_EW_2834,E01012385,55221
RC_EW_2834,E01012386,48575
RC_EW_2834,E01012387,49221
RC_EW_2834,E01012388,32026
RC_EW_2834,E01012389,32644
RC_EW_2834,E01012390,32518
RC_EW_2834,E01012391,56904
RC_EW_2834,E01012392,33283
RC_EW_2834,E01012393,31566
RC_EW_2834,E01012394,52754
RC_EW_2834,E01012395,32544
RC_EW_2834,E01012396,45053
RC_EW_2834,E01012397,46075
RC_EW_2834,E01012398,45898
RC_EW_2834,E01012399,45219
RC_EW_2834,E01012400,45805
RC_EW_2834,E01012401,57012
RC_EW_2834,E01012402,45306
RC_EW_2834,E01012403,44801
RC_EW_2834,E01012404,45160
RC_EW_2834,E01012405,47140
RC_EW_2834,E01012406,44350
RC_EW_2834,E01012407,45167
RC_EW_2834,E01012408,45612
RC_EW_2834,E01012409,43569
RC_EW_2834,E01012410,52325
RC_EW_2834,E01012411,33921
RC_EW_2834,E01012412,51379
RC_EW_2834,E01012413,51504
RC_EW_2834,E01012414,51463
RC_EW_2834,E01012415,44271
RC_EW_2834,E01012416,43736
RC_EW_2834,E01012417,46420
RC_EW_2834,E01012418,45747
RC_EW_2834,E01012419,30518
RC_EW_2834,E01012420,29496
RC_EW_2834,E01012421,30287
RC_EW_2834,E01012422,30184
RC_EW_2834,E01012423,30197
RC_EW_2834,E01012424,49768
RC_EW_2834,E01012425,49730
RC_EW_2834,E01012426,50767
RC_EW_2834,E01012427,50800
RC_EW_2834,E01012428,46567
RC_EW_2834,E01012429,46262
RC_EW_2834,E01012430,47501
RC_EW_2834,E01012431,47712
RC_EW_2834,E01012432,47984
RC_EW_2834,E01012433,47571
RC_EW_2834,E01012434,49489
RC_EW_2834,E01012435,49334
RC_EW_2834,E01012436,46200
RC_EW_2834,E01012437,44349
RC_EW_2834,E01012438,45839
RC_EW_2834,E01012439,43828
RC_EW_2834,E01012440,45329
RC_EW_2834,E01012441,48175
RC_EW_2834,E01012442,50970
RC_EW_2834,E01012443,49972
RC_EW_2834,E01012444,49689
RC_EW_2834,E01012445,51090
RC_EW_2834,E01032505,18584
RC_EW_2834,E01032506,18472
RC_EW_2834,E01032507,18176
RC_EW_2834,E01032508,17622
RC_EW_2834,E01032509,17240
RC_EW_2834,E01032510,16762
RC_EW_2834,E01032511,17602
RC_EW_2834,E01032903,5039
RC_EW_2834,E01032904,33847
RC_EW_2834,E01032905,34290
RC_EW_2834,E01033094,43053
RC_EW_2834,E01033095,18191
RC_EW_2834,E01033096,25929
RC_EW_2834,E01033097,43213
RC_EW_2834,E01033228,21857
RC_EW_2834,E01033747,14097
RC_EW_2834,E01033748,16849
RC_EW_2834,E01033749,19067
RC_EW_2834,E01033750,15907
RC_EW_2834,E01033751,13378
RC_EW_2834,E01033752,13772
RC_EW_2834,E01033753,13612
RC_EW_2834,E01033754,15229
RC_EW_2834,E01033755,13462
RC_EW_2834,E01033756,14893
RC_EW_2834,E01033757,14866
RC_EW_2834,E01033758,13599
RC_EW_2834,E01033759,17352
RC_EW_2834,E01033760,13661
RC_EW_2834,E01033761,14794
RC_EW_2834,E01033762,13290
RC_EW_2834,E01033763,15695
RC_EW_2834,E01033764,12406
RC_EW_2834,E01033765,16381
RC_EW_2834,E01033766,18707
RC_EW_2834,E01033767,17822
RC_EW_2834,E01033768,15398
RC_EW_2840,E01006412,25596
RC_EW_2840,E01006413,25746
RC_EW_2840,E01006414,25440
RC_EW_2840,E01006415,29410
RC_EW_2840,E01006416,31121
RC_EW_2840,E01006417,29226
RC_EW_2840,E01006418,29197
RC_EW_2840,E01006419,52784
RC_EW_2840,E01006420,53094
RC_EW_2840,E01006421,52951
RC_EW_2840,E01006422,51749
RC_EW_2840,E01006423,52626
RC_EW_2840,E01006424,54981
RC_EW_2840,E01006425,53294
RC_EW_2840,E01006426,51447
RC_EW_2840,E01006427,51511
RC_EW_2840,E01006428,50675
RC_EW_2840,E01006429,51171
RC_EW_2840,E01006430,53468
RC_EW_2840,E01006431,51863
RC_EW_2840,E01006432,51348
RC_EW_2840,E01006433,27852
RC_EW_2840,E01006434,30072
RC_EW_2840,E01006435,29832
RC_EW_2840,E01006436,30456
RC_EW_2840,E01006437,30909
RC_EW_2840,E01006438,30515
RC_EW_2840,E01006439,32074
RC_EW_2840,E01006440,34917
RC_EW_2840,E01006441,26361
RC_EW_2840,E01006442,26325
RC_EW_2840,E01006443,27113
RC_EW_2840,E01006444,26578
RC_EW_2840,E01006445,26662
RC_EW_2840,E01006446,31166
RC_EW_2840,E01006447,31803
RC_EW_2840,E01006448,31293
RC_EW_2840,E01006449,25586
RC_EW_2840,E01006450,24772
RC_EW_2840,E01006451,26227
RC_EW_2840,E01006452,25672
RC_EW_2840,E01006453,25012
RC_EW_2840,E01006454,31415
RC_EW_2840,E01006455,30472
RC_EW_2840,E01006456,31393
RC_EW_2840,E01006457,30788
RC_EW_2840,E01006458,32432
RC_EW_2840,E01006459,36780
RC_EW_2840,E01006460,32077
RC_EW_2840,E01006461,32023
RC_EW_2840,E01006462,36367
RC_EW_2840,E01006463,36250
RC_EW_2840,E01006464,35213
RC_EW_2840,E01006465,28034
RC_EW_2840,E01006466,36509
RC_EW_2840,E01006467,25606
RC_EW_2840,E01006470,25318
RC_EW_2840,E01006471,32095
RC_EW_2840,E01006472,24123
RC_EW_2840,E01006473,33123
RC_EW_2840,E01006474,26649
RC_EW_2840,E01006475,26508
RC_EW_2840,E01006476,26391
RC_EW_2840,E01006477,28323
RC_EW_2840,E01006478,30168
RC_EW_2840,E01006479,26915
RC_EW_2840,E01006480,27624
RC_EW_2840,E01006481,27481
RC_EW_2840,E01006482,27116
RC_EW_2840,E01006483,28197
RC_EW_2840,E01006484,26487
RC_EW_2840,E01006485,24102
RC_EW_2840,E01006486,25013
RC_EW_2840,E01006487,24286
RC_EW_2840,E01006488,23503
RC_EW_2840,E01006489,25086
RC_EW_2840,E01006490,34247
RC_EW_2840,E01006491,33338
RC_EW_2840,E01006492,33878
RC_EW_2840,E01006493,32916
RC_EW_2840,E01006494,32491
RC_EW_2840,E01006495,32055
RC_EW_2840,E01006496,32272
RC_EW_2840,E01006497,31306
RC_EW_2840,E01006498,37287
RC_EW_2840,E01006499,32213
RC_EW_2840,E01006500,31282
RC_EW_2840,E01006501,30668
RC_EW_2840,E01006502,30817
RC_EW_2840,E01006503,32063
RC_EW_2840,E01006504,31692
RC_EW_2840,E01006505,30381
RC_EW_2840,E01006506,27815
RC_EW_2840,E01006507,31028
RC_EW_2840,E01006508,28754
RC_EW_2840,E01006509,29713
RC_EW_2840,E01006510,27287
RC_EW_2840,E01006512,18814
RC_EW_2840,E01006513,17421
RC_EW_2840,E01006514,18588
RC_EW_2840,E01006515,17814
RC_EW_2840,E01006518,18630
RC_EW_2840,E01006519,24239
RC_EW_2840,E01006520,20825
RC_EW_2840,E01006521,21704
RC_EW_2840,E01006522,20844
RC_EW_2840,E01006523,21038
RC_EW_2840,E01006524,22834
RC_EW_2840,E01006525,24432
RC_EW_2840,E01006526,22441
RC_EW_2840,E01006527,24014
RC_EW_2840,E01006528,22278
RC_EW_2840,E01006529,23305
RC_EW_2840,E01006530,27401
RC_EW_2840,E01006531,27891
RC_EW_2840,E01006532,25527
RC_EW_2840,E01006533,27923
RC_EW_2840,E01006534,25680
RC_EW_2840,E01006535,26770
RC_EW_2840,E01006536,26962
RC_EW_2840,E01006537,27697
RC_EW_2840,E01006538,28445
RC_EW_2840,E01006539,24452
RC_EW_2840,E01006540,19007
RC_EW_2840,E01006541,21815
RC_EW_2840,E01006542,21248
RC_EW_2840,E01006543,22782
RC_EW_2840,E01006544,22496
RC_EW_2840,E01006545,22035
RC_EW_2840,E01006546,21618
RC_EW_2840,E01006547,22249
RC_EW_2840,E01006548,22408
RC_EW_2840,E01006549,20499
RC_EW_2840,E01006550,21525
RC_EW_2840,E01006551,21505
RC_EW_2840,E01006552,20559
RC_EW_2840,E01006553,21984
RC_EW_2840,E01006554,21027
RC_EW_2840,E01006556,20370
RC_EW_2840,E01006557,21036
RC_EW_2840,E01006558,20786
RC_EW_2840,E01006560,20982
RC_EW_2840,E01006562,21924
RC_EW_2840,E01006563,22249
RC_EW_2840,E01006564,21592
RC_EW_2840,E01006565,21877
RC_EW_2840,E01006566,21643
RC_EW_2840,E01006567,22560
RC_EW_2840,E01006568,23785
RC_EW_2840,E01006569,22010
RC_EW_2840,E01006570,23286
RC_EW_2840,E01006571,23224
RC_EW_2840,E01006572,24107
RC_EW_2840,E01006573,21286
RC_EW_2840,E01006574,24334
RC_EW_2840,E01006575,22782
RC_EW_2840,E01006576,22818
RC_EW_2840,E01006577,22482
RC_EW_2840,E01006578,23629
RC_EW_2840,E01006579,23071
RC_EW_2840,E01006580,23621
RC_EW_2840,E01006581,23314
